i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.87,,,,,,,,,,,,,,,,,,,
2,5.57,6.83,,,,,,,,,,,,,,,,,,
3,5.26,6.52,7.50,,,,,,,,,,,,,,,,,
4,4.95,6.22,7.19,8.15,,,,,,,,,,,,,,,,
5,4.65,5.91,6.88,7.84,8.80,,,,,,,,,,,,,,,
6,4.34,5.60,6.58,7.54,8.49,9.44,,,,,,,,,,,,,,
7,4.03,5.30,6.27,7.23,8.18,9.13,10.07,,,,,,,,,,,,,
8,3.72,4.99,5.96,6.92,7.87,8.82,9.77,10.71,,,,,,,,,,,,
9,3.42,4.68,5.65,6.61,7.57,8.52,9.46,10.40,11.34,,,,,,,,,,,
10,3.11,4.38,5.35,6.31,7.26,8.21,9.15,10.09,11.03,11.97,,,,,,,,,,
11,2.80,4.07,5.04,6.00,6.95,7.90,8.85,9.79,10.72,11.66,12.59,,,,,,,,,
12,2.50,3.76,4.73,5.69,6.65,7.59,8.54,9.48,10.42,11.35,12.29,13.22,,,,,,,,
13,2.19,3.45,4.43,5.39,6.34,7.29,8.23,9.17,10.11,11.05,11.98,12.91,13.84,,,,,,,
14,1.88,3.15,4.12,5.08,6.03,6.98,7.92,8.86,9.80,10.74,11.67,12.61,13.54,14.47,,,,,,
15,1.58,2.84,3.81,4.77,5.73,6.67,7.62,8.56,9.50,10.43,11.37,12.30,13.23,14.16,15.09,,,,,
16,1.27,2.53,3.51,4.47,5.42,6.37,7.31,8.25,9.19,10.12,11.06,11.99,12.92,13.85,14.78,15.71,,,,
17,0.96,2.23,3.20,4.16,5.11,6.06,7.00,7.94,8.88,9.82,10.75,11.68,12.62,13.55,14.47,15.40,16.33,,,
18,0.66,1.92,2.89,3.85,4.80,5.75,6.70,7.64,8.57,9.51,10.44,11.38,12.31,13.24,14.17,15.09,16.02,16.95,,
19,0.36,1.62,2.59,3.55,4.50,5.45,6.39,7.33,8.27,9.20,10.13,11.07,12.00,12.93,13.85,14.78,15.71,16.63,17.56,
20,0.00,1.17,2.07,2.97,3.87,4.77,5.67,6.57,7.47,8.37,9.27,10.17,11.07,11.97,12.87,13.77,14.67,15.57,16.47,17.37
