i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.33,,,,,,,,,,,,,,,,,,,
2,6.00,7.28,,,,,,,,,,,,,,,,,,
3,5.67,6.95,7.93,,,,,,,,,,,,,,,,,
4,5.34,6.62,7.60,8.57,,,,,,,,,,,,,,,,
5,5.01,6.29,7.27,8.24,9.20,,,,,,,,,,,,,,,
6,4.68,5.96,6.94,7.91,8.87,9.82,,,,,,,,,,,,,,
7,4.35,5.63,6.61,7.58,8.54,9.49,10.43,,,,,,,,,,,,,
8,4.02,5.30,6.28,7.25,8.21,9.16,10.10,11.05,,,,,,,,,,,,
9,3.69,4.97,5.95,6.92,7.88,8.83,9.77,10.72,11.66,,,,,,,,,,,
10,3.36,4.64,5.62,6.59,7.54,8.50,9.44,10.39,11.33,12.27,,,,,,,,,,
11,3.03,4.31,5.29,6.26,7.21,8.17,9.11,10.06,11.00,11.94,12.87,,,,,,,,,
12,2.70,3.98,4.96,5.93,6.88,7.84,8.78,9.73,10.67,11.61,12.54,13.48,,,,,,,,
13,2.37,3.65,4.63,5.60,6.55,7.51,8.45,9.40,10.34,11.28,12.21,13.15,14.08,,,,,,,
14,2.03,3.32,4.30,5.27,6.22,7.18,8.12,9.07,10.01,10.95,11.88,12.82,13.75,14.68,,,,,,
15,1.70,2.99,3.97,4.94,5.89,6.85,7.79,8.74,9.68,10.62,11.55,12.49,13.42,14.35,15.29,,,,,
16,1.37,2.66,3.64,4.61,5.56,6.52,7.46,8.41,9.35,10.29,11.22,12.16,13.09,14.02,14.95,15.88,,,,
17,1.04,2.33,3.31,4.28,5.23,6.18,7.13,8.08,9.02,9.96,10.89,11.83,12.76,13.69,14.62,15.55,16.48,,,
18,0.71,2.00,2.98,3.95,4.90,5.85,6.80,7.75,8.69,9.63,10.56,11.50,12.43,13.36,14.29,15.22,16.15,17.08,,
19,0.40,1.68,2.65,3.62,4.57,5.52,6.47,7.41,8.35,9.29,10.23,11.16,12.09,13.03,13.96,14.89,15.82,16.74,17.67,
20,0.00,1.18,2.08,2.98,3.88,4.78,5.68,6.58,7.48,8.38,9.28,10.18,11.08,11.98,12.88,13.78,14.68,15.58,16.48,17.38
