i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.79,,,,,,,,,,,,,,,,,,,
2,6.43,7.73,,,,,,,,,,,,,,,,,,
3,6.08,7.38,8.36,,,,,,,,,,,,,,,,,
4,5.72,7.02,8.01,8.98,,,,,,,,,,,,,,,,
5,5.37,6.67,7.66,8.63,9.59,,,,,,,,,,,,,,,
6,5.02,6.31,7.30,8.27,9.24,10.19,,,,,,,,,,,,,,
7,4.66,5.96,6.95,7.92,8.88,9.84,10.79,,,,,,,,,,,,,
8,4.31,5.61,6.59,7.57,8.53,9.48,10.43,11.38,,,,,,,,,,,,
9,3.95,5.25,6.24,7.21,8.17,9.13,10.08,11.03,11.97,,,,,,,,,,,
10,3.60,4.90,5.89,6.86,7.82,8.78,9.73,10.67,11.62,12.56,,,,,,,,,,
11,3.25,4.55,5.53,6.50,7.47,8.42,9.37,10.32,11.26,12.21,13.15,,,,,,,,,
12,2.89,4.19,5.18,6.15,7.11,8.07,9.02,9.97,10.91,11.85,12.79,13.73,,,,,,,,
13,2.54,3.84,4.82,5.80,6.76,7.71,8.66,9.61,10.56,11.50,12.44,13.38,14.31,,,,,,,
14,2.19,3.48,4.47,5.44,6.40,7.36,8.31,9.26,10.20,11.14,12.08,13.02,13.96,14.89,,,,,,
15,1.83,3.13,4.12,5.09,6.05,7.01,7.96,8.90,9.85,10.79,11.73,12.67,13.60,14.54,15.47,,,,,
16,1.48,2.78,3.76,4.73,5.70,6.65,7.60,8.55,9.49,10.44,11.38,12.31,13.25,14.18,15.12,16.05,,,,
17,1.12,2.42,3.41,4.38,5.34,6.30,7.25,8.20,9.14,10.08,11.02,11.96,12.90,13.83,14.76,15.70,16.63,,,
18,0.77,2.07,3.05,4.03,4.99,5.94,6.89,7.84,8.79,9.73,10.67,11.61,12.54,13.48,14.41,15.34,16.27,17.20,,
19,0.43,1.72,2.71,3.68,4.64,5.59,6.54,7.49,8.43,9.37,10.31,11.25,12.18,13.12,14.05,14.98,15.91,16.84,17.77,
20,0.00,1.19,2.09,2.99,3.89,4.79,5.69,6.59,7.49,8.39,9.29,10.19,11.09,11.99,12.89,13.79,14.69,15.59,16.49,17.39
