i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.79,,,,,,,,,,,,,,,,,,,
2,6.44,7.84,,,,,,,,,,,,,,,,,,
3,6.09,7.48,8.47,,,,,,,,,,,,,,,,,
4,5.73,7.13,8.11,9.08,,,,,,,,,,,,,,,,
5,5.38,6.78,7.76,8.73,9.69,,,,,,,,,,,,,,,
6,5.03,6.43,7.41,8.38,9.34,10.29,,,,,,,,,,,,,,
7,4.67,6.07,7.06,8.02,8.99,9.94,10.89,,,,,,,,,,,,,
8,4.32,5.72,6.70,7.67,8.63,9.59,10.54,11.48,,,,,,,,,,,,
9,3.97,5.37,6.35,7.32,8.28,9.23,10.18,11.13,12.07,,,,,,,,,,,
10,3.61,5.01,6.00,6.97,7.93,8.88,9.83,10.78,11.72,12.66,,,,,,,,,,
11,3.26,4.66,5.64,6.61,7.57,8.53,9.48,10.42,11.37,12.31,13.25,,,,,,,,,
12,2.91,4.31,5.29,6.26,7.22,8.18,9.13,10.07,11.02,11.96,12.90,13.83,,,,,,,,
13,2.56,3.95,4.94,5.91,6.87,7.82,8.77,9.72,10.66,11.60,12.54,13.48,14.42,,,,,,,
14,2.20,3.60,4.58,5.55,6.51,7.47,8.42,9.37,10.31,11.25,12.19,13.13,14.06,15.00,,,,,,
15,1.85,3.25,4.23,5.20,6.16,7.12,8.07,9.01,9.96,10.90,11.84,12.77,13.71,14.64,15.58,,,,,
16,1.50,2.90,3.88,4.85,5.81,6.76,7.71,8.66,9.60,10.54,11.48,12.42,13.36,14.29,15.22,16.16,,,,
17,1.14,2.54,3.52,4.49,5.46,6.41,7.36,8.31,9.25,10.19,11.13,12.07,13.00,13.94,14.87,15.80,16.73,,,
18,0.79,2.19,3.17,4.14,5.10,6.06,7.01,7.95,8.90,9.84,10.78,11.71,12.65,13.58,14.52,15.45,16.38,17.31,,
19,0.46,1.85,2.83,3.79,4.75,5.70,6.65,7.60,8.54,9.48,10.42,11.36,12.29,13.22,14.16,15.09,16.02,16.95,17.88,
20,0.00,1.29,2.19,3.09,3.99,4.89,5.79,6.69,7.59,8.49,9.39,10.29,11.19,12.09,12.99,13.89,14.79,15.69,16.59,17.49
