i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.92,,,,,,,,,,,,,,,,,,,
2,7.50,8.58,,,,,,,,,,,,,,,,,,
3,7.09,8.17,9.09,,,,,,,,,,,,,,,,,
4,6.67,7.75,8.67,9.57,,,,,,,,,,,,,,,,
5,6.26,7.34,8.25,9.15,10.04,,,,,,,,,,,,,,,
6,5.84,6.92,7.84,8.74,9.62,10.50,,,,,,,,,,,,,,
7,5.42,6.50,7.42,8.32,9.21,10.08,10.96,,,,,,,,,,,,,
8,5.01,6.09,7.01,7.91,8.79,9.67,10.54,11.40,,,,,,,,,,,,
9,4.59,5.67,6.59,7.49,8.38,9.25,10.12,10.99,11.85,,,,,,,,,,,
10,4.18,5.26,6.17,7.07,7.96,8.84,9.71,10.57,11.43,12.29,,,,,,,,,,
11,3.76,4.84,5.76,6.66,7.54,8.42,9.29,10.16,11.02,11.88,12.73,,,,,,,,,
12,3.34,4.42,5.34,6.24,7.13,8.00,8.88,9.74,10.60,11.46,12.31,13.17,,,,,,,,
13,2.93,4.01,4.93,5.83,6.71,7.59,8.46,9.32,10.19,11.04,11.90,12.75,13.60,,,,,,,
14,2.51,3.59,4.51,5.41,6.30,7.17,8.04,8.91,9.77,10.63,11.48,12.33,13.18,14.03,,,,,,
15,2.10,3.18,4.09,4.99,5.88,6.76,7.63,8.49,9.35,10.21,11.07,11.92,12.77,13.62,14.46,,,,,
16,1.68,2.76,3.68,4.58,5.46,6.34,7.21,8.08,8.94,9.80,10.65,11.50,12.35,13.20,14.05,14.89,,,,
17,1.26,2.34,3.26,4.16,5.05,5.92,6.80,7.66,8.52,9.38,10.23,11.09,11.94,12.78,13.63,14.48,15.32,,,
18,0.85,1.93,2.85,3.74,4.63,5.51,6.38,7.24,8.10,8.96,9.82,10.67,11.52,12.37,13.21,14.06,14.90,15.74,,
19,0.43,1.51,2.43,3.32,4.20,5.08,5.95,6.81,7.67,8.52,9.38,10.23,11.08,11.92,12.77,13.61,14.45,15.29,16.13,
20,0.00,0.93,1.73,2.53,3.33,4.13,4.93,5.73,6.53,7.33,8.13,8.93,9.73,10.53,11.33,12.13,12.93,13.73,14.53,15.33
