i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.44,,,,,,,,,,,,,,,,,,,
2,8.00,9.20,,,,,,,,,,,,,,,,,,
3,7.56,8.76,9.68,,,,,,,,,,,,,,,,,
4,7.12,8.32,9.24,10.15,,,,,,,,,,,,,,,,
5,6.68,7.88,8.80,9.70,10.60,,,,,,,,,,,,,,,
6,6.24,7.43,8.36,9.26,10.15,11.04,,,,,,,,,,,,,,
7,5.79,6.99,7.92,8.82,9.71,10.59,11.47,,,,,,,,,,,,,
8,5.35,6.55,7.48,8.38,9.27,10.15,11.03,11.90,,,,,,,,,,,,
9,4.91,6.11,7.03,7.94,8.83,9.71,10.59,11.45,12.32,,,,,,,,,,,
10,4.47,5.67,6.59,7.50,8.39,9.27,10.14,11.01,11.88,12.74,,,,,,,,,,
11,4.03,5.23,6.15,7.05,7.95,8.83,9.70,10.57,11.44,12.30,13.16,,,,,,,,,
12,3.59,4.79,5.71,6.61,7.50,8.39,9.26,10.13,10.99,11.86,12.71,13.57,,,,,,,,
13,3.15,4.34,5.27,6.17,7.06,7.94,8.82,9.69,10.55,11.41,12.27,13.13,13.98,,,,,,,
14,2.70,3.90,4.83,5.73,6.62,7.50,8.38,9.25,10.11,10.97,11.83,12.69,13.54,14.39,,,,,,
15,2.26,3.46,4.38,5.29,6.18,7.06,7.94,8.80,9.67,10.53,11.39,12.24,13.10,13.95,14.80,,,,,
16,1.82,3.02,3.94,4.85,5.74,6.62,7.49,8.36,9.23,10.09,10.95,11.80,12.66,13.51,14.36,15.20,,,,
17,1.38,2.58,3.50,4.40,5.30,6.18,7.05,7.92,8.79,9.65,10.51,11.36,12.21,13.07,13.91,14.76,15.61,,,
18,0.94,2.13,3.06,3.96,4.85,5.73,6.61,7.48,8.34,9.20,10.06,10.92,11.77,12.62,13.47,14.32,15.16,16.01,,
19,0.51,1.70,2.62,3.51,4.40,5.28,6.15,7.02,7.88,8.74,9.60,10.45,11.30,12.15,13.00,13.84,14.69,15.53,16.37,
20,0.00,1.04,1.84,2.64,3.44,4.24,5.04,5.84,6.64,7.44,8.24,9.04,9.84,10.64,11.44,12.24,13.04,13.84,14.64,15.44
