i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.41,,,,,,,,,,,,,,,,,,,
2,7.02,8.02,,,,,,,,,,,,,,,,,,
3,6.63,7.63,8.54,,,,,,,,,,,,,,,,,
4,6.24,7.24,8.15,9.04,,,,,,,,,,,,,,,,
5,5.85,6.85,7.76,8.65,9.53,,,,,,,,,,,,,,,
6,5.46,6.46,7.37,8.26,9.14,10.01,,,,,,,,,,,,,,
7,5.07,6.07,6.98,7.87,8.75,9.62,10.49,,,,,,,,,,,,,
8,4.68,5.68,6.59,7.48,8.36,9.23,10.10,10.96,,,,,,,,,,,,
9,4.29,5.29,6.20,7.09,7.97,8.84,9.71,10.57,11.43,,,,,,,,,,,
10,3.90,4.90,5.81,6.70,7.58,8.45,9.32,10.18,11.04,11.89,,,,,,,,,,
11,3.51,4.51,5.42,6.31,7.19,8.06,8.93,9.79,10.65,11.50,12.35,,,,,,,,,
12,3.12,4.12,5.03,5.92,6.80,7.67,8.54,9.40,10.26,11.11,11.96,12.81,,,,,,,,
13,2.73,3.73,4.64,5.53,6.41,7.28,8.15,9.01,9.87,10.72,11.57,12.42,13.27,,,,,,,
14,2.33,3.34,4.25,5.14,6.02,6.89,7.76,8.62,9.48,10.33,11.18,12.03,12.88,13.72,,,,,,
15,1.94,2.94,3.86,4.75,5.63,6.50,7.37,8.23,9.09,9.94,10.79,11.64,12.49,13.33,14.17,,,,,
16,1.55,2.55,3.47,4.36,5.24,6.11,6.98,7.84,8.70,9.55,10.40,11.25,12.10,12.94,13.78,14.63,,,,
17,1.16,2.16,3.07,3.97,4.85,5.72,6.59,7.45,8.31,9.16,10.01,10.86,11.71,12.55,13.39,14.24,15.08,,,
18,0.77,1.77,2.68,3.58,4.46,5.33,6.20,7.06,7.91,8.77,9.62,10.47,11.31,12.16,13.00,13.84,14.68,15.52,,
19,0.38,1.38,2.29,3.18,4.06,4.93,5.79,6.65,7.50,8.36,9.21,10.05,10.90,11.74,12.58,13.43,14.26,15.10,15.94,
20,0.00,0.86,1.66,2.46,3.26,4.06,4.86,5.66,6.46,7.26,8.06,8.86,9.66,10.46,11.26,12.06,12.86,13.66,14.46,15.26
